rgn_id,year,trend
1,2012,0.9302
1,2013,0.5034
1,2014,0.3757
1,2015,-0.0494
1,2016,-0.232
2,2012,0.9302
2,2013,0.5034
2,2014,0.3757
2,2015,-0.0494
2,2016,-0.232
3,2012,0.9302
3,2013,0.5034
3,2014,0.3757
3,2015,-0.0494
3,2016,-0.232
4,2012,0.9302
4,2013,0.5034
4,2014,0.3757
4,2015,-0.0494
4,2016,-0.232
5,2012,0.9302
5,2013,0.5034
5,2014,0.3757
5,2015,-0.0494
5,2016,-0.232
6,2012,0.9302
6,2013,0.5034
6,2014,0.3757
6,2015,-0.0494
6,2016,-0.232
7,2012,0.9302
7,2013,0.5034
7,2014,0.3757
7,2015,-0.0494
7,2016,-0.232
8,2012,0.9302
8,2013,0.5034
8,2014,0.3757
8,2015,-0.0494
8,2016,-0.232
